date,open,high,low,close,volume
2025-01-02,26.05,26.4,26.05,26.4,13195270
2025-01-03,26.35,26.5,26.25,26.3,9446527
2025-01-06,26.4,26.95,26.4,26.95,15846089
2025-01-07,27.0,27.0,26.7,26.7,13719626
2025-01-08,26.7,26.9,26.7,26.8,8634343
2025-01-09,26.7,27.4,26.7,27.1,24999719
2025-01-10,26.85,27.1,26.85,26.9,11731168
2025-01-13,26.8,27.0,26.65,26.8,17531871
2025-01-14,27.05,27.4,27.05,27.4,14622891
2025-01-15,27.45,27.5,27.25,27.4,13121117
2025-01-16,27.5,27.65,27.35,27.5,11633985
2025-01-17,27.5,27.6,27.35,27.4,11006182
2025-01-20,27.4,27.45,27.1,27.25,5100803
2025-01-21,27.25,27.7,27.15,27.65,11823866
2025-01-22,27.7,28.0,27.65,28.0,20914708
2025-02-03,27.95,28.1,27.75,28.05,18759836
2025-02-04,28.1,28.15,27.75,27.8,11486921
2025-02-05,28.05,28.2,27.75,27.85,8631919
2025-02-06,27.85,27.95,27.75,27.95,5212494
2025-02-07,27.85,27.95,27.6,27.85,5988303
2025-02-10,27.8,27.9,27.55,27.9,7483372
2025-02-11,27.85,27.95,27.5,27.6,8748901
2025-02-12,27.85,27.85,27.55,27.75,10525147
2025-02-13,27.85,27.9,27.65,27.9,6863269
2025-02-14,27.85,27.85,27.55,27.65,6468442
2025-02-17,27.8,28.0,27.75,27.9,7734314
2025-02-18,27.95,28.05,27.8,27.95,7066927
2025-02-19,27.95,27.95,27.8,27.95,5589295
2025-02-20,27.9,27.9,27.75,27.9,4685234
2025-02-21,27.85,27.95,27.8,27.9,6543585
2025-02-24,27.7,27.7,27.55,27.6,8430962
2025-02-25,27.3,27.6,27.3,27.5,6514824
2025-02-26,27.5,27.9,27.4,27.8,8778298
2025-02-27,27.75,27.9,27.7,27.85,18391492
2025-03-03,27.9,28.0,27.7,28.0,10499340
2025-03-04,27.65,27.95,27.6,27.6,12127635
2025-03-05,27.65,27.75,27.55,27.6,6445683
2025-03-06,27.8,27.8,27.55,27.65,6339172
2025-03-07,27.65,27.7,27.45,27.55,11399985
2025-03-10,27.6,27.7,27.4,27.5,9313834
2025-03-11,27.15,27.4,27.1,27.2,12903932
2025-03-12,27.45,27.6,27.3,27.6,7748966
2025-03-13,27.6,27.65,27.5,27.5,5019311
2025-03-14,27.7,27.9,27.6,27.85,8695114
2025-03-17,27.7,27.9,27.65,27.8,6929833
2025-03-18,27.85,28.05,27.8,27.95,7872304
2025-03-19,28.0,28.2,27.85,28.15,16866329
2025-03-20,28.15,28.3,28.05,28.2,9363940
2025-03-21,28.0,28.45,28.0,28.15,27106987
2025-03-24,28.15,28.35,28.1,28.1,12793658
2025-03-25,28.1,28.55,28.1,28.25,14922969
2025-03-26,28.25,28.45,28.2,28.25,12968558
2025-03-27,28.1,28.35,28.1,28.35,12001307
2025-03-28,28.35,28.35,28.0,28.1,12246364
2025-03-31,27.75,28.15,27.7,27.8,19221102
2025-04-01,27.9,28.25,27.85,27.85,12005131
2025-04-02,27.85,28.1,27.85,28.05,8995617
2025-04-07,25.25,25.5,25.25,25.25,22750457
2025-04-08,25.5,26.8,25.45,25.85,30137348
2025-04-09,25.65,26.45,25.05,25.05,36762055
2025-04-10,27.55,27.55,26.25,26.65,21173930
2025-04-11,26.6,26.95,26.3,26.65,19492108
2025-04-14,26.85,26.95,26.35,26.55,15487553
2025-04-15,26.6,26.95,26.45,26.7,14637958
2025-04-16,26.35,26.9,26.3,26.65,13477105
2025-04-17,26.85,26.95,26.6,26.75,11845816
2025-04-18,26.85,26.85,26.65,26.65,4537404
2025-04-21,26.7,27.05,26.5,26.95,11668137
2025-04-22,26.9,26.95,26.55,26.9,12816839
2025-04-23,26.75,27.1,26.7,26.75,6761071
2025-04-24,26.65,26.8,26.35,26.35,8282563
2025-04-25,26.5,26.7,26.4,26.4,7219654
2025-04-28,26.5,26.55,26.3,26.45,3616816
2025-04-29,26.55,27.1,26.55,26.8,11286997
2025-04-30,26.75,27.2,26.7,27.0,7781622
2025-05-02,27.1,27.1,26.7,26.85,5819149
2025-05-05,27.1,27.3,26.8,27.1,12612449
2025-05-06,27.4,28.0,27.2,27.95,23651951
2025-05-07,28.15,28.4,27.5,27.65,17983632
2025-05-08,27.65,27.9,27.5,27.8,9272174
2025-05-09,27.6,28.05,27.4,28.0,14139808
2025-05-12,28.1,28.15,27.85,28.0,6380184
2025-05-13,28.1,28.1,27.7,27.85,8082398
2025-05-14,27.9,28.0,27.75,27.9,6109353
2025-05-15,27.85,27.85,27.65,27.7,6062996
2025-05-16,27.8,27.9,27.6,27.9,8121561
2025-05-19,27.9,28.1,27.6,27.85,11502559
2025-05-20,27.9,27.95,27.55,27.7,9169305
2025-05-21,27.8,27.9,27.6,27.85,9433440
2025-05-22,27.7,27.75,27.2,27.25,11460341
2025-05-23,27.15,27.4,27.0,27.3,10565890
2025-05-26,27.3,27.55,27.2,27.25,11409424
2025-05-27,27.15,27.35,27.0,27.0,11645454
2025-05-28,27.15,27.2,26.8,26.9,10069374
2025-05-29,27.15,27.15,26.3,26.3,40926427
2025-06-02,26.3,26.6,26.1,26.1,17671722
2025-06-03,26.35,26.5,26.1,26.2,10310169
2025-06-04,26.3,26.6,26.25,26.6,16880915
2025-06-05,26.6,26.6,26.3,26.35,10546817
2025-06-06,26.35,26.65,26.35,26.4,11429871
2025-06-09,26.6,26.8,26.4,26.4,12664238
2025-06-10,26.55,26.9,26.5,26.65,9668122
2025-06-11,26.65,26.75,26.45,26.5,9477610
2025-06-12,26.75,26.75,26.5,26.55,5736489
2025-06-13,26.4,26.8,26.35,26.75,12214054
2025-06-16,26.7,26.75,26.55,26.55,14083391
2025-06-17,26.7,26.9,26.5,26.55,33756849
2025-06-18,26.75,26.8,26.45,26.55,29924095
2025-06-19,26.5,26.65,26.45,26.45,26928156
2025-06-20,26.45,26.5,26.25,26.25,30481382
2025-06-23,26.15,26.4,26.1,26.1,23333796
2025-06-24,26.35,26.7,26.25,26.5,27756537
2025-06-25,26.55,27.1,26.55,27.0,30118468
2025-06-26,27.1,27.55,27.1,27.2,29284657
2025-06-27,27.25,27.7,27.25,27.5,26743267
2025-06-30,27.45,27.75,27.2,27.2,27824720
2025-07-01,27.3,28.0,27.25,27.6,41873508
2025-07-02,27.45,27.85,27.4,27.75,16372503
2025-07-03,27.65,27.9,27.65,27.8,14645042
2025-07-04,27.85,28.05,27.85,27.95,19345201
2025-07-07,27.95,28.5,27.95,28.45,17382326
2025-07-08,28.45,28.6,28.2,28.4,10986525
2025-07-09,28.2,28.35,27.9,28.0,8035776
2025-07-10,27.95,28.45,27.9,28.3,10399498
2025-07-11,28.3,28.55,28.3,28.3,10262304
2025-07-14,28.55,28.7,28.35,28.7,15640528
2025-07-15,28.55,28.7,28.3,28.45,11667357
2025-07-16,28.4,28.7,28.25,28.55,19503719
2025-07-17,28.7,29.0,28.55,29.0,29152931
2025-07-18,29.0,29.05,28.65,28.85,24375815
2025-07-21,28.85,29.05,28.6,28.85,17410424
2025-07-22,28.85,28.95,28.6,28.9,18986416
